"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.016600667E0,-9.920166805E-2,4.836440739E-1,-3.772401345E-1,6.213394243E-1
6.026609667E0,-1.345566017E-1,2.455929794E-1,-2.541837269E-1,3.781940740E-1
6.036650667E0,-1.510787135E-1,7.921562914E-2,1.753609210E-1,2.446453478E-1
6.046660667E0,-1.935043196E-1,9.976587868E-2,6.205041862E-1,6.575884711E-1
6.056700667E0,-2.628293834E-1,2.555385085E-1,9.876841861E-1,1.053517568E0
6.066740667E0,-1.493489609E-1,3.567246302E-1,1.258490962E0,1.316570194E0
6.076750667E0,-2.163506337E-2,1.774593405E-2,1.126232792E0,1.126580354E0
6.086790667E0,1.819477364E-1,-8.233011201E-1,5.340840930E-1,9.980859339E-1
6.096800667E0,3.703317223E-1,-1.287954351E0,3.980568069E-1,1.398006158E0
6.106840667E0,3.573972793E-1,-8.356923933E-1,4.890114158E-1,1.032107919E0
6.116850667E0,6.835365862E-2,-4.027699186E-2,4.363975847E-1,4.435507983E-1
6.126890667E0,-3.147182329E-1,3.608762995E-1,8.523527187E-1,9.776422795E-1
6.136930667E0,-5.158745478E-1,3.844163857E-1,1.494731339E0,1.627305835E0
6.146940667E0,-4.499992681E-1,2.969960897E-1,1.709061028E0,1.792092525E0
6.156981667E0,-4.258834139E-1,1.993919541E-1,1.717936517E0,1.781134389E0
6.166990667E0,-1.998634041E-1,3.967692866E-1,1.941110120E0,1.991301019E0
6.177031667E0,6.677872935E-2,7.554390661E-1,1.972401495E0,2.113176575E0
6.187071667E0,6.044325292E-2,6.448704839E-1,1.473196628E0,1.609291656E0
6.197081667E0,6.727298353E-2,-1.025850132E-2,6.935505277E-1,6.968810699E-1
6.207121667E0,1.257685289E-1,-5.119711659E-1,2.503561395E-1,5.836183635E-1
6.217131667E0,1.654054882E-1,-2.071982794E-1,1.843089151E-1,3.228929833E-1
6.227171667E0,3.058065281E-1,3.902871729E-1,6.062071592E-1,7.831531331E-1
6.237181667E0,2.936150835E-1,6.337336577E-1,1.054959911E0,1.265214835E0
6.247221667E0,3.178752543E-1,6.500750175E-1,1.533011890E0,1.695219060E0
6.257261667E0,1.860247075E-1,5.753980703E-1,1.991842318E0,2.081615706E0
6.267271667E0,-6.860282309E-2,2.196730947E-1,2.153366972E0,2.165629685E0
6.277311667E0,-2.128698593E-1,-4.954580076E-1,2.134468771E0,2.201533363E0
6.287321667E0,-1.967745211E-1,-8.058639921E-1,2.200455185E0,2.351624971E0
6.297361667E0,-1.150734964E-1,-5.659182719E-1,1.964192004E0,2.047328901E0
6.307371667E0,-1.747952395E-1,-1.429857650E-1,1.703044828E0,1.717952267E0
6.317411667E0,-3.426466911E-1,1.917836667E-1,1.485210902E0,1.536241893E0
6.327452667E0,-4.072500917E-1,1.686476231E-1,1.201038560E0,1.279370267E0
6.337462667E0,-3.658680675E-1,1.111857923E-1,8.489075392E-1,9.310562461E-1
6.347502667E0,-3.547578096E-1,2.162096427E-1,5.228334653E-1,6.677982820E-1
6.357512667E0,-3.353354422E-1,3.248876008E-1,4.903270394E-1,6.770689902E-1
6.367552667E0,-2.385460065E-1,3.553660296E-1,7.503275764E-1,8.638175063E-1
6.377592667E0,-1.551758575E-1,2.242463848E-1,1.008586228E0,1.044802454E0
6.387602667E0,1.460777453E-2,-7.984824305E-2,9.799974364E-1,9.833534992E-1
6.397642667E0,4.192085431E-2,-3.575198881E-1,9.987938958E-1,1.061681249E0
6.407652667E0,4.087587465E-3,-4.297797791E-1,1.163234557E0,1.240097577E0
6.417692667E0,-1.014906154E-1,-3.972639976E-1,1.218144590E0,1.285299681E0
6.427702667E0,-2.617420754E-1,-3.861131380E-1,1.092359871E0,1.187788852E0
6.437742667E0,-4.983645489E-1,-3.774701128E-1,8.739716291E-1,1.074559127E0
6.447783667E0,-8.075163422E-1,-2.791658461E-1,7.825556749E-1,1.158624010E0
6.457792667E0,-9.367780343E-1,-2.607862932E-1,6.895007461E-1,1.192046079E0
6.467833667E0,-6.237177428E-1,-2.835268458E-1,4.620960975E-1,8.264043189E-1
6.477842667E0,-6.017817671E-1,-7.649421620E-2,5.741030216E-2,6.093345576E-1
6.487883667E0,-4.087030517E-1,-1.521452730E-1,-1.866986722E-1,4.743867228E-1
6.497923667E0,-2.722332776E-1,-2.636742147E-1,-4.333301353E-1,5.756822519E-1
6.507933667E0,-2.079402179E-1,-1.682730358E-1,-4.410326725E-1,5.158146635E-1
6.517973667E0,-2.606500896E-1,-1.763161368E-1,-4.163808113E-1,5.219184125E-1
6.527983667E0,-2.939795843E-1,-2.494623744E-1,-4.373664683E-1,5.830479395E-1
6.538023667E0,-2.689111090E-1,-3.248726904E-1,-4.263953376E-1,5.997236308E-1
6.548033667E0,-2.580234472E-1,-3.764997308E-1,-5.116611904E-1,6.856568532E-1
6.558073667E0,-2.118328556E-1,-3.283263483E-1,-5.998377872E-1,7.158747939E-1
6.568113667E0,-1.030940864E-1,-2.856647157E-1,-6.123905897E-1,6.835604983E-1
6.578123667E0,-8.677326500E-2,-1.857682705E-1,-7.072973317E-1,7.364162989E-1
6.588163667E0,-8.261991464E-2,-6.413428953E-2,-8.238949049E-1,8.305071171E-1
6.598173667E0,-8.897463206E-2,-6.952182267E-2,-8.329668599E-1,8.405852477E-1
6.608213667E0,-1.583136927E-1,-2.223105909E-1,-8.058416265E-1,8.508031213E-1
6.618223667E0,-1.642396630E-1,-3.645220384E-1,-9.109856737E-1,9.948597293E-1
6.628264667E0,-1.047938355E-1,-2.810493257E-1,-1.038886499E0,1.081321243E0
6.638304667E0,-1.304448031E-2,-4.059147339E-1,-9.057307810E-1,9.926153219E-1
6.648314667E0,3.184574908E-1,-7.165925773E-1,-7.464309919E-1,1.082626122E0
6.658354667E0,1.843863907E-1,-1.205376281E-1,-9.662482935E-1,9.910415862E-1
6.668364667E0,1.065609371E-1,5.220443470E-1,-1.019609399E0,1.150429859E0
6.678404667E0,7.321052039E-2,6.668136956E-1,-1.001416957E0,1.205336553E0
6.688444667E0,5.627894816E-3,5.734149505E-1,-1.286687406E0,1.408687637E0
6.698454667E0,1.334499065E-1,4.150730085E-1,-1.657512560E0,1.713896836E0
6.708494667E0,4.880768846E-1,3.453516861E-1,-1.922676188E0,2.013497097E0
6.718504667E0,7.451057205E-1,3.692352232E-1,-1.776328567E0,1.961341470E0
6.728544667E0,7.391719660E-1,2.506922448E-1,-1.575496590E0,1.758240968E0
6.738554667E0,6.513000092E-1,3.849053957E-2,-1.589840394E0,1.718506824E0
6.748594667E0,4.216577407E-1,-9.987738691E-2,-1.433009300E0,1.497092648E0
6.758635667E0,1.746798666E-1,-2.635954052E-1,-1.247155550E0,1.286620597E0
6.768658750E0,1.434896488E-1,-2.494349107E-1,-1.255369719E0,1.287928641E0
6.778699750E0,3.903425753E-2,-1.147966307E-1,-1.350675825E0,1.356107343E0
6.788708750E0,3.615154367E-2,-1.088890426E-2,-1.401727281E0,1.402235669E0
6.798749750E0,7.727431700E-2,-4.845821500E-2,-1.119978610E0,1.123686613E0
6.808789750E0,2.434342057E-2,-3.858677743E-1,-7.036551011E-1,8.028804659E-1
6.818799750E0,9.080309294E-2,-7.810902896E-1,-4.723304790E-1,9.173021986E-1
6.828839750E0,1.661756030E-1,-9.349423740E-1,-3.095580286E-1,9.987781269E-1
6.838849750E0,2.821775642E-1,-8.397507995E-1,-1.602137089E-1,9.002633035E-1
6.848889750E0,4.153607646E-1,-6.515124824E-1,-4.900200605E-2,7.742055774E-1
6.858899750E0,2.368681114E-1,-5.042739643E-1,6.054382503E-2,5.604143896E-1
6.868939750E0,5.068183802E-3,-3.965206703E-1,-2.260872710E-1,4.564753910E-1
6.878979750E0,-1.273216590E-2,-1.871250073E-1,-5.625728971E-1,5.930144525E-1
6.888989750E0,-7.446016174E-2,2.206278719E-2,-6.333335620E-1,6.380771764E-1
6.899029750E0,-9.181564797E-2,4.979708120E-2,-6.659966934E-1,6.741375661E-1
6.909039750E0,-2.117934600E-3,-1.159510904E-1,-5.437220585E-1,5.559521724E-1
6.919080750E0,1.604256704E-2,-3.157772002E-1,-3.615093702E-1,4.802724528E-1
6.929089750E0,5.876784291E-2,-2.922431805E-1,-3.097737908E-1,4.299064287E-1
6.939130750E0,1.670305025E-1,-3.542681783E-2,-3.281340480E-1,3.699002590E-1
6.949170750E0,3.241979217E-1,2.458661357E-1,-4.163445586E-1,5.821488131E-1
6.959180750E0,3.788348529E-1,3.291314368E-1,-7.210798037E-1,8.785211618E-1
6.969220750E0,1.340489903E-1,2.061024380E-1,-1.138383306E0,1.164630369E0
6.979230750E0,-2.417257223E-2,1.057791279E-1,-1.178171269E0,1.183157249E0
6.989270750E0,-3.692008708E-2,1.475051511E-1,-9.439885283E-1,9.561564746E-1
6.999310750E0,-2.018621103E-1,1.977436971E-1,-6.863987982E-1,7.422898299E-1
7.009320750E0,-2.192417163E-1,2.076323620E-1,-3.704673046E-1,4.779373931E-1
7.019360750E0,-1.300733953E-1,2.203498368E-1,-2.236437196E-1,3.398376848E-1
7.029370750E0,-1.063093607E-1,2.119785974E-1,-2.003595221E-1,3.104521606E-1
7.039410750E0,-6.249723360E-2,1.168524387E-1,-3.581711948E-1,3.818992032E-1
7.049420750E0,-1.305679601E-2,3.303019032E-3,-5.494423896E-1,5.496074320E-1
7.059460750E0,6.598217413E-3,-1.294458063E-1,-6.277740294E-1,6.410148089E-1
7.069501750E0,3.575652771E-2,-1.685994201E-1,-8.638454211E-1,8.808707086E-1
7.079510750E0,2.251945473E-3,-5.413695775E-2,-7.866370314E-1,7.885009199E-1
7.089551750E0,-1.361655727E-1,5.870180592E-2,-4.337850487E-1,4.584282209E-1
7.099560750E0,-3.361655641E-1,4.046916425E-2,-1.640623462E-1,3.762465856E-1
7.109601750E0,-4.408156677E-1,1.432421654E-3,-1.500395536E-2,4.410732631E-1
7.119641750E0,-3.412294722E-1,-1.653607205E-2,-4.091004431E-2,3.440706702E-1
7.129651750E0,-2.060876007E-1,-1.239799387E-1,-2.028159374E-1,3.146067845E-1
7.139691750E0,-6.928628951E-2,-3.085092939E-1,-3.261056489E-1,4.542284321E-1
7.149701750E0,4.079558507E-2,-3.642974688E-1,-3.002065766E-1,4.738152743E-1
7.159741750E0,4.837964304E-2,-2.939342684E-1,-2.154587871E-1,3.676417181E-1
7.169751750E0,-2.079306431E-2,-3.206442033E-1,-1.566264421E-1,3.574589473E-1
7.179791750E0,-3.806844369E-2,-3.688081571E-1,-1.696832746E-1,4.077512439E-1
7.189831750E0,-1.970000044E-3,-4.466014511E-1,-1.202503288E-1,4.625114902E-1
7.199841750E0,-3.705358632E-2,-4.731645112E-1,-6.851884246E-2,4.795335804E-1
7.209882750E0,-2.044442408E-2,-3.883756085E-1,-4.671632946E-2,3.917090798E-1
7.219891750E0,5.402081743E-2,-3.331324672E-1,-4.366466761E-2,3.402970652E-1
7.229932750E0,7.547600582E-2,-3.153033930E-1,-2.123124003E-1,3.875427879E-1
7.239941750E0,1.020146904E-1,-3.103626785E-1,-5.760460514E-1,6.622394149E-1
7.249982750E0,6.168578625E-2,-3.317394777E-1,-7.205465376E-1,7.956403272E-1
7.260022750E0,-5.861248970E-3,-3.047077632E-1,-5.860670096E-1,6.605722632E-1
7.270032750E0,-8.044453114E-3,-2.401045818E-1,-3.485145181E-1,4.232933885E-1
7.280072750E0,1.284048557E-3,-1.635276183E-1,-4.148687214E-1,4.459360792E-1
7.290082750E0,9.374950491E-2,-6.340428293E-2,-6.004166615E-1,6.109903765E-1
7.300122750E0,1.556682296E-1,4.700978659E-2,-7.282818192E-1,7.462150668E-1
7.310162750E0,7.074469473E-2,1.787024951E-1,-7.884350502E-1,8.115227798E-1
7.320172750E0,6.327498637E-2,2.249210438E-1,-7.555514789E-1,7.908547509E-1
7.330212750E0,1.536757543E-1,1.399045017E-1,-8.040330827E-1,8.304569255E-1
7.340222750E0,1.236805613E-1,1.780692051E-1,-1.031464044E0,1.054003604E0
7.350262750E0,7.227067184E-2,2.249968383E-1,-1.031336575E0,1.058065101E0
7.360272750E0,2.357005320E-2,3.266017851E-1,-8.517305750E-1,9.125071210E-1
7.370312750E0,-3.974973746E-2,3.857973519E-1,-6.928664035E-1,7.940299058E-1
7.380353750E0,-1.639047638E-4,3.167428679E-1,-6.035659719E-1,6.816288973E-1
7.390362750E0,1.356184926E-2,1.639953042E-1,-5.337619114E-1,5.585518433E-1
7.400403750E0,2.848737884E-2,2.185720274E-2,-4.083169162E-1,4.098926349E-1
7.410413750E0,-6.682636589E-4,-7.334758278E-2,-2.359433377E-1,2.470821181E-1
7.420453750E0,-1.000555808E-1,-2.140548341E-1,-1.337690914E-1,2.715230396E-1
7.430493750E0,-1.269672081E-1,-3.036655336E-1,-1.214577788E-1,3.508353178E-1
7.440503750E0,-9.100909766E-2,-2.624945390E-1,-8.671888590E-2,2.910433026E-1
7.450543750E0,-8.673500229E-2,-2.950036876E-1,-6.211146355E-2,3.137004466E-1
7.460553750E0,-9.839000143E-2,-4.539243943E-1,-1.077963442E-1,4.768102347E-1
7.470593750E0,-2.118522976E-2,-4.678143820E-1,-5.225948989E-2,4.712007685E-1
7.480603750E0,7.385797162E-2,-3.908202197E-1,1.167694813E-1,4.145244937E-1
7.490643750E0,3.587924615E-2,-3.973084730E-1,1.137283444E-2,3.990873142E-1
7.500684750E0,-7.016878054E-3,-4.976082116E-1,-1.676607227E-1,5.251412065E-1
7.510693750E0,-7.728579216E-2,-6.039413266E-1,-1.748194689E-1,6.334667049E-1
7.520734750E0,-1.478650472E-1,-7.202931339E-1,-2.588591605E-1,7.795475200E-1
7.530743750E0,-5.776749395E-2,-8.434142263E-1,-2.213703221E-1,8.738932773E-1
7.540784750E0,1.082997529E-2,-9.506793509E-1,-3.435800529E-1,1.010918280E0
7.550824750E0,2.719496146E-2,-1.049806028E0,-5.138310921E-1,1.169125594E0
7.560834750E0,3.195702525E-2,-1.059656760E0,-4.829887837E-1,1.164977195E0
7.570874750E0,5.978708569E-2,-9.853226419E-1,-4.601343566E-1,1.089109191E0
7.580884750E0,5.090781463E-2,-8.157525109E-1,-5.354277831E-1,9.771011593E-1
7.590924750E0,3.086630026E-2,-6.318622564E-1,-5.569063604E-1,8.428210568E-1
7.600934750E0,5.268257249E-2,-6.494722427E-1,-4.448725390E-1,7.889874672E-1
7.610974750E0,6.515873998E-2,-8.781420826E-1,-2.989657974E-1,9.299245812E-1
7.621014750E0,7.918851268E-2,-1.080048924E0,-2.361930138E-1,1.108405900E0
7.631024750E0,6.843933860E-2,-1.161184523E0,-2.602689242E-1,1.191961976E0
7.641064750E0,-2.917861110E-2,-1.261186090E0,-3.997484064E-1,1.323344450E0
7.651074750E0,-1.246352472E-1,-1.332119540E0,-5.544107687E-1,1.448256785E0
7.661114750E0,-1.182068914E-1,-1.236221111E0,-6.452636361E-1,1.399493002E0
7.671124750E0,-4.234632147E-2,-1.076567127E0,-5.978351158E-1,1.232151295E0
7.681164750E0,-1.242295783E-2,-9.104114771E-1,-4.815082687E-1,1.029977476E0
7.691205750E0,7.547783308E-2,-5.320873419E-1,-2.587638509E-1,5.964667411E-1
7.701215750E0,1.315499999E-1,-1.969204091E-1,-1.538472605E-1,2.824040183E-1
7.711255750E0,9.387960546E-3,-2.152883407E-1,-3.009749007E-1,3.701663063E-1
7.721265750E0,-5.033681575E-2,-2.906721798E-1,-5.569496298E-1,6.302515381E-1
7.731305750E0,5.890324250E-2,-5.334224440E-1,-6.115994614E-1,8.136725367E-1
7.741345750E0,1.982253249E-1,-1.002031353E0,-4.544765908E-1,1.117993329E0
7.751355750E0,1.126120379E-1,-8.162515707E-1,-4.667411256E-1,9.469928068E-1
7.761395750E0,7.912611192E-2,-5.923337629E-1,-3.346431684E-1,6.849133365E-1
7.771424875E0,5.794583403E-2,-7.092636041E-1,-7.431518734E-2,7.154965597E-1
7.781464875E0,-1.804087492E-1,-5.961093832E-1,-4.944931805E-2,6.247711169E-1
7.791474875E0,-3.214910994E-1,-2.996930814E-1,-1.557131070E-1,4.662821482E-1
7.801514875E0,-2.504576618E-1,-1.704251401E-1,-2.026872987E-1,3.644940463E-1
7.811555875E0,-1.349158674E-1,-1.950717205E-1,-2.048414129E-1,3.133931586E-1
7.821564875E0,-1.419812134E-1,-1.034561204E-1,-2.366350633E-1,2.947167912E-1
7.831605875E0,-1.750587844E-2,-3.770595286E-2,-8.083249390E-2,9.089602154E-2
7.841614875E0,7.038244145E-2,6.479864286E-2,9.987862945E-2,1.383050715E-1
7.851655875E0,-1.900877732E-2,2.485836658E-1,1.895836884E-1,3.132046414E-1
7.861695875E0,-1.845640730E-1,4.108827110E-1,2.227923650E-1,5.025185938E-1
7.871705875E0,-3.611925242E-1,2.374517549E-1,2.170965922E-1,4.837089060E-1
7.881745875E0,-3.632737675E-1,7.250931133E-2,8.436888993E-2,3.799257033E-1
7.891755875E0,-2.375125294E-1,-6.915436171E-2,-3.063765585E-2,2.492653071E-1
7.901795875E0,5.985833949E-2,-7.001898218E-2,-6.973681748E-2,1.155374501E-1
7.911805875E0,2.939308331E-1,1.248981709E-2,8.491268098E-2,3.062049862E-1
7.921845875E0,3.573120926E-1,1.598622364E-1,3.447249377E-1,5.215967301E-1
7.931885875E0,2.613906212E-1,3.915671284E-1,6.738378096E-1,8.220141523E-1
7.941895875E0,2.665021109E-2,4.168423759E-1,9.313936257E-1,1.020765343E0
7.951935875E0,-1.975422605E-1,2.387559215E-1,9.898295295E-1,1.037202889E0
7.961945875E0,-2.619684906E-1,-1.585975019E-2,8.628858930E-1,9.019152322E-1
7.971985875E0,-2.210826391E-1,-2.235724566E-1,6.445374119E-1,7.171406083E-1
7.981995875E0,-1.035161823E-1,-2.479782414E-1,4.318145370E-1,5.085986656E-1
7.992036875E0,2.271377781E-1,-8.388945479E-2,3.799555814E-1,4.505499470E-1
8.002076875E0,4.153235617E-1,1.460475316E-1,4.165106195E-1,6.060566298E-1
8.012086875E0,4.653628638E-1,2.549620827E-1,3.209653616E-1,6.201508058E-1
8.022126875E0,4.262843501E-1,2.091581929E-1,2.197833878E-1,5.232305748E-1
8.032136875E0,2.678780887E-1,3.620497991E-1,1.083366269E-1,4.632230048E-1
8.042176875E0,4.684774563E-2,4.968132826E-1,1.486414844E-1,5.206845877E-1
8.052216875E0,-1.998591466E-1,3.781452104E-1,9.237080455E-2,4.375726730E-1
8.062226875E0,-2.589902295E-1,3.316914940E-1,-7.032972515E-2,4.266631651E-1
8.072266875E0,-3.315391740E-1,3.609168280E-1,-1.050159931E-2,4.901932927E-1
8.082276875E0,-3.119561910E-1,3.922846549E-1,-1.040319067E-1,5.118852930E-1
8.092316875E0,-8.774021175E-2,5.521847703E-1,-7.048584580E-2,5.635375939E-1
8.102326875E0,8.353716918E-2,7.994479155E-1,1.545986277E-1,8.185329339E-1
8.112366875E0,1.758958864E-1,9.887366118E-1,3.059000105E-1,1.049816301E0
8.122407875E0,7.300367514E-2,1.049562419E0,3.555937421E-1,1.110566395E0
8.132416875E0,-1.193787830E-1,1.007056742E0,1.686272675E-1,1.028031970E0
8.142457875E0,-1.970980183E-1,9.559710080E-1,3.689125299E-2,9.767748776E-1
8.152466875E0,-1.866171583E-1,8.037713467E-1,1.093832785E-1,8.323695353E-1
8.162507875E0,-1.447514780E-1,6.298316646E-1,-5.881714225E-2,6.489224702E-1
8.172547875E0,3.361474743E-2,6.648083930E-1,-3.861431050E-1,7.695496398E-1
8.182557875E0,7.011268381E-2,7.569021857E-1,-3.114905334E-1,8.214883197E-1
8.192597875E0,-1.582808387E-2,7.140060615E-1,-1.702650726E-1,7.341970982E-1
8.202607875E0,-1.335929257E-1,7.073014247E-1,-1.568240780E-1,7.366927220E-1
8.212647875E0,-1.628047198E-1,7.964835233E-1,-3.426468372E-4,8.129523339E-1
8.222657875E0,-2.212867800E-1,7.566201306E-1,1.077454734E-1,7.956449887E-1
8.232697875E0,-2.395569900E-1,7.373188372E-1,3.476754427E-2,7.760382731E-1
8.242737875E0,-1.540509811E-1,8.146890485E-1,2.766025364E-2,8.295872710E-1
8.252747875E0,-8.430223167E-2,8.816618872E-1,-4.926162243E-2,8.870520035E-1
8.262787875E0,-6.751289296E-2,8.778579810E-1,-3.597628069E-1,9.511161353E-1
8.272797875E0,-1.039345506E-1,8.944738676E-1,-4.628305078E-1,1.012471219E0
8.282838875E0,-1.447081264E-1,8.210386862E-1,-2.624429190E-1,8.740258874E-1
8.292847875E0,-1.543406558E-1,6.659931120E-1,-8.807660937E-2,6.892933717E-1
8.302888875E0,-1.142034673E-1,6.139386401E-1,1.301999509E-2,6.246059606E-1
8.312928875E0,-6.048743594E-3,6.402962802E-1,-1.802813530E-2,6.405785880E-1
8.322938875E0,7.903476745E-2,6.112138010E-1,-4.132227302E-2,6.176862758E-1
8.332978875E0,1.012587002E-1,5.299330815E-1,-2.999680102E-1,6.173031689E-1
8.342988875E0,1.607355363E-1,5.607150174E-1,-6.585993809E-1,8.797672350E-1
8.353028875E0,2.592114918E-1,6.514659239E-1,-8.351332533E-1,1.090433858E0
8.363068875E0,2.029955200E-1,6.558643457E-1,-8.252479506E-1,1.073498673E0
8.373078875E0,4.562975233E-2,4.895360938E-1,-7.892858201E-1,9.298923418E-1
8.383118875E0,-6.141217310E-2,3.312061751E-1,-7.830784160E-1,8.524557414E-1
8.393128875E0,-3.292329591E-2,4.127285673E-1,-9.088935399E-1,9.987573682E-1
8.403168875E0,4.364665087E-2,5.709218439E-1,-1.203066375E0,1.332375879E0
8.413178875E0,1.376830348E-1,6.745877881E-1,-1.256078401E0,1.432395983E0
8.423218875E0,7.895581177E-2,6.269573195E-1,-1.212206742E0,1.367024026E0
8.433259875E0,-8.936190046E-3,4.652627302E-1,-1.267407966E0,1.350137851E0
8.443268875E0,-2.801285902E-2,3.886808332E-1,-1.322872315E0,1.379075296E0
8.453309875E0,-8.274281580E-2,3.479928734E-1,-1.310140003E0,1.358091396E0
8.463318875E0,-1.247621135E-1,2.822949471E-1,-1.305376276E0,1.341366186E0
8.473359875E0,-9.729236942E-2,3.168715797E-1,-1.063386333E0,1.113850931E0
8.483399875E0,-1.319586838E-1,3.013270493E-1,-1.027788484E0,1.079147929E0
8.493409875E0,-1.644396195E-1,1.844871821E-1,-1.222946323E0,1.247667271E0
8.503449875E0,-1.842087085E-1,1.304400157E-1,-1.310753376E0,1.330045811E0
8.513459875E0,-1.903120505E-1,1.073243642E-1,-1.291796118E0,1.310142895E0
8.523499875E0,-1.745264320E-1,5.546533551E-2,-1.240745832E0,1.254187426E0
8.533509875E0,-5.435070089E-2,7.164469086E-2,-1.316287766E0,1.319356071E0
8.543549875E0,3.866469523E-2,1.093362815E-1,-1.391594056E0,1.396418060E0
8.553589875E0,5.136289246E-2,1.107350817E-1,-1.327253049E0,1.332854479E0
8.563599875E0,-1.346942671E-3,5.244952440E-2,-1.395107648E0,1.396093878E0
8.573640875E0,1.404450037E-2,-1.745762978E-2,-1.423851975E0,1.424028253E0
8.583649875E0,1.052488768E-2,-5.236499559E-2,-1.332436606E0,1.333506721E0
8.593690875E0,4.691610323E-2,2.068269812E-3,-1.309582179E0,1.310423932E0
8.603730875E0,8.900858246E-2,4.510096304E-2,-1.372395893E0,1.376018572E0
8.613740875E0,1.707598567E-1,1.889575247E-2,-1.326261946E0,1.337343160E0
8.623780875E0,2.123101894E-1,-7.998771742E-3,-1.304798571E0,1.321982946E0
8.633790875E0,1.087380565E-1,-4.846694928E-2,-1.241122393E0,1.246819075E0
8.643830875E0,-1.198505985E-1,-5.244513899E-2,-1.053064828E0,1.061159833E0
8.653840875E0,-4.293709856E-1,-2.461641245E-3,-6.488912487E-1,7.780908402E-1
8.663880875E0,-5.773885356E-1,-2.556921624E-2,-4.644373226E-1,7.414400397E-1
8.673920875E0,-5.133922586E-1,-2.869579554E-2,-4.715621549E-1,6.976861227E-1
8.683930875E0,-2.656181764E-1,-1.993239071E-2,-5.409200728E-1,6.029467978E-1
8.693970875E0,5.793947518E-2,-6.026893280E-2,-5.677763343E-1,5.738983297E-1
8.703980875E0,1.210373275E-1,-8.446039885E-2,-7.276865727E-1,7.425034287E-1
8.714020875E0,-1.503460939E-1,3.370327793E-2,-1.093913476E0,1.104711072E0
8.724030875E0,-3.095363939E-1,2.094518328E-1,-1.247334475E0,1.302123704E0
8.734070875E0,-3.533416870E-1,1.972002715E-1,-1.175609019E0,1.243299988E0
8.744111875E0,-3.710395277E-1,-2.391251732E-2,-9.366578740E-1,1.007754986E0
8.754120875E0,-3.907175280E-1,-1.772519837E-1,-8.936159348E-1,9.912758907E-1
8.764161875E0,-3.437183395E-1,-7.955706999E-2,-1.010117614E0,1.069957578E0
8.774206792E0,-1.295262055E-1,1.712834017E-1,-1.116817020E0,1.137275384E0
8.784246792E0,2.424332354E-2,3.623609441E-1,-1.161966296E0,1.217398400E0
8.794286792E0,1.628427632E-2,4.859622756E-1,-1.119796761E0,1.220806822E0
8.804296792E0,-6.919046827E-2,4.166884480E-1,-8.052826327E-1,9.093386070E-1
8.814336792E0,-2.361270499E-1,1.697377634E-1,-5.041241294E-1,5.819862798E-1
8.824346792E0,-2.963522382E-1,2.488819834E-2,-2.940056044E-1,4.181905868E-1
8.834386792E0,-2.019799866E-1,-7.687261328E-4,-2.158160520E-1,2.955893675E-1
8.844396792E0,4.769572894E-2,5.071290135E-3,-2.686111468E-1,2.728599434E-1
8.854436792E0,2.440053507E-1,-3.244839236E-3,-2.512080789E-1,3.502208432E-1
8.864477792E0,3.174943813E-1,-3.780579407E-2,-1.923201853E-1,3.731206425E-1
8.874486792E0,2.862437545E-1,-5.167305071E-2,-3.834411067E-1,4.812823220E-1
8.884527792E0,1.780589908E-1,5.928234307E-2,-4.481370395E-1,4.858458671E-1
8.894536792E0,1.788841974E-1,2.406835110E-1,1.226552886E-1,3.239944881E-1
8.904577792E0,3.717514445E-2,3.286251776E-1,6.509026909E-1,7.301032884E-1
8.914617792E0,-1.750597894E-2,2.583431072E-1,7.009139264E-1,7.472134585E-1
8.924627792E0,1.143699485E-1,8.359053416E-2,5.426555264E-1,5.608412278E-1
8.934667792E0,1.343570746E-1,-1.358410522E-1,1.358319890E-1,2.344247090E-1
8.944677792E0,1.868629424E-1,-2.636730087E-1,-1.377609855E-1,3.513108366E-1
8.954717792E0,-9.561960893E-3,-2.949897821E-1,-4.015610433E-1,4.983589812E-1
8.964727792E0,-3.083547447E-1,-2.496066544E-1,-7.410427827E-1,8.405537081E-1
8.974767792E0,-1.592400013E-1,-1.589600293E-1,-6.295042205E-1,6.685067184E-1
8.984807792E0,-8.547245138E-2,-4.925010159E-2,-3.132055217E-1,3.283729759E-1
8.994817792E0,-9.576752521E-2,-1.026900804E-2,-2.301241887E-1,2.494674600E-1
9.004857792E0,-1.072031076E-1,2.404667437E-2,-2.502105439E-1,2.732692172E-1
9.014867792E0,-1.389777911E-1,1.263011920E-1,-1.149831569E-1,2.201997818E-1
9.024907792E0,-1.685106155E-1,8.999438647E-2,5.156367123E-2,1.978727605E-1
9.034917792E0,-2.543408526E-1,-1.379462691E-1,-2.481318587E-1,3.811664489E-1
9.044957792E0,-2.777495774E-1,-3.376889831E-1,-5.481600952E-1,7.011834047E-1
9.054998792E0,-6.862313303E-2,-4.214070414E-1,-5.218154651E-1,6.742287509E-1
9.065008792E0,1.372717654E-1,-4.572391443E-1,-3.232334965E-1,5.765336642E-1
9.075048792E0,2.515150211E-1,-4.846663864E-1,-1.385562068E-1,5.633463716E-1
9.085058792E0,3.854132263E-1,-2.975472812E-1,-7.968527019E-2,4.933837065E-1
9.095098792E0,3.355777728E-1,2.701298514E-2,1.726267630E-1,3.783413039E-1
