"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.006311500E0,-1.787325718E-1,-2.937122203E-2,2.472337264E-1,3.064841209E-1
6.016351500E0,-2.231976501E-1,5.491507597E-2,2.200932902E-1,3.182356249E-1
6.026361500E0,-1.756124244E-1,-3.130842285E-2,1.734137982E-1,2.487816037E-1
6.036402500E0,-4.709581375E-2,-1.578826250E-1,1.534712845E-1,2.251629946E-1
6.046411500E0,6.548165247E-2,-1.560208167E-1,1.565393186E-1,2.305100872E-1
6.056452500E0,1.305604318E-1,-5.009429335E-2,1.668731028E-1,2.177202264E-1
6.066492500E0,1.297792438E-1,3.540527450E-2,1.065263289E-1,1.715926698E-1
6.076502500E0,-2.037659638E-2,2.577955155E-2,-6.010177553E-2,6.849828012E-2
6.086542500E0,-1.609220260E-1,4.749921681E-3,-2.284068614E-1,2.794425783E-1
6.096552500E0,-2.257053747E-1,7.042386532E-3,-3.172804463E-1,3.894347095E-1
6.106592500E0,-1.989500508E-1,1.110699627E-2,-2.513870037E-1,3.207801641E-1
6.116602500E0,-8.350737579E-2,-8.912901683E-3,-1.648721856E-1,1.850290767E-1
6.126642500E0,1.825931959E-2,-2.612201566E-2,-9.239302397E-2,9.773552748E-2
6.136682500E0,9.113689587E-2,3.124858025E-2,-9.444071889E-2,1.349127753E-1
6.146692500E0,5.201025233E-2,4.192552295E-2,-1.960717589E-1,2.071399296E-1
6.156732500E0,-4.880276218E-2,1.388067783E-2,-2.743034112E-1,2.789565275E-1
6.166742500E0,-1.846455686E-1,-6.118242321E-2,-2.787408632E-1,3.399025503E-1
6.176782500E0,-2.236801185E-1,-7.638850037E-2,-2.851394713E-1,3.703680824E-1
6.186792500E0,-5.458244249E-2,-5.797152523E-2,-2.056138301E-1,2.204926028E-1
6.196832500E0,1.148885051E-1,1.484427156E-2,-8.209724665E-2,1.419847841E-1
6.206842500E0,2.044158087E-1,6.218522983E-2,-1.330890602E-1,2.517250953E-1
6.216882500E0,2.384647302E-1,6.015236308E-3,-2.971718717E-1,3.810678836E-1
6.226923500E0,7.826951310E-2,-6.924566507E-2,-4.506811631E-1,4.626387247E-1
6.236933500E0,-1.205828161E-1,-1.204451872E-1,-4.686116499E-1,4.986422937E-1
6.246973500E0,-7.872281849E-2,-5.651112373E-2,-3.083862466E-1,3.232535635E-1
6.256983500E0,5.838744499E-2,3.722711158E-2,-1.585992926E-1,1.730568900E-1
6.267023500E0,1.072166658E-1,2.174920741E-2,-1.212946415E-1,1.633426812E-1
6.277033500E0,7.480481856E-2,-2.011227482E-3,-1.624479300E-1,1.788550695E-1
6.287073500E0,-1.387456566E-2,-2.290318740E-2,-2.225286555E-1,2.241340271E-1
6.297113500E0,-1.604416772E-1,-7.991238884E-3,-2.480956060E-1,2.955618740E-1
6.307123500E0,-1.755584838E-1,8.180389001E-2,-1.560376275E-1,2.487175081E-1
6.317163500E0,-5.623720452E-2,1.155587788E-1,-1.789247990E-4,1.285164835E-1
6.327173500E0,5.775397226E-2,4.688927913E-2,3.916932821E-2,8.407355162E-2
6.337213500E0,1.429981904E-1,-8.386437572E-2,-1.847544730E-2,1.668024524E-1
6.347223500E0,1.899396742E-1,-1.682940858E-1,-9.112768650E-2,2.696372274E-1
6.357263500E0,8.709011100E-2,-1.391368353E-1,-9.291634977E-2,1.886191783E-1
6.367304500E0,-1.021699340E-1,-5.050981111E-2,-5.434694588E-2,1.262676798E-1
6.377313500E0,-1.395899945E-1,3.860236757E-2,-2.439750731E-2,1.468698326E-1
6.387354500E0,-7.779972587E-2,3.931882507E-2,5.098187327E-2,1.009847451E-1
6.397363500E0,4.678529005E-2,-5.430810758E-2,1.156555867E-1,1.360678090E-1
6.407404500E0,1.427702586E-1,-6.290023467E-2,1.006013453E-1,1.856351716E-1
6.417414500E0,1.648320956E-1,-1.319715750E-1,5.348097324E-2,2.178217869E-1
6.427454500E0,2.019463103E-1,-1.545406489E-1,1.785505772E-2,2.549194529E-1
6.437464500E0,1.962820394E-1,-1.118134361E-1,-8.506704748E-2,2.413820334E-1
6.447504500E0,4.109795921E-2,-1.182912283E-2,-6.398725033E-2,7.696322890E-2
6.457544500E0,-7.019129232E-2,1.261704154E-1,1.547699511E-2,1.452078807E-1
6.467554500E0,-6.589446589E-3,1.367491431E-1,-9.467811584E-3,1.372347930E-1
6.477594500E0,2.444812227E-2,3.941217496E-2,-1.894690830E-1,1.950629735E-1
6.487604500E0,-1.064823286E-1,-3.653720409E-2,-3.345156991E-1,3.529507141E-1
6.497644500E0,-2.611238968E-1,-1.368733051E-1,-4.009394842E-1,4.976670183E-1
6.507654500E0,-2.307107375E-1,-1.882154582E-1,-3.958541608E-1,4.953312222E-1
6.517694500E0,-8.626886956E-2,-7.797791976E-2,-2.116697913E-1,2.415097812E-1
6.527735500E0,7.013223544E-2,4.296113793E-2,-4.380733967E-3,8.236128125E-2
6.537744500E0,2.505269148E-1,7.686879432E-2,1.178529704E-1,2.873358126E-1
6.547785500E0,2.671523761E-1,3.161388505E-2,-4.374886751E-3,2.690519828E-1
6.557794500E0,9.143495768E-2,-5.424756149E-2,-1.766075474E-1,2.061392132E-1
6.567835500E0,-1.404569905E-1,-6.029716389E-2,-3.010222632E-1,3.376067491E-1
6.577844500E0,-2.453974449E-1,8.040862558E-2,-3.225061029E-1,4.131532881E-1
6.587885500E0,-1.416469354E-1,1.872259083E-1,-2.146945560E-1,3.181369947E-1
6.597925500E0,5.949720997E-2,1.934192608E-1,-1.376130509E-1,2.447208210E-1
6.607935500E0,1.488433595E-1,2.954132119E-2,-9.822796047E-2,1.807643979E-1
6.617975500E0,1.181986504E-1,-1.850880749E-1,-4.803838491E-2,2.248025864E-1
6.627985500E0,1.052945399E-1,-2.316106605E-1,7.630616426E-3,2.545361752E-1
6.638025500E0,9.825515002E-2,-9.023938481E-2,9.758067369E-2,1.652852351E-1
6.648035500E0,1.912122841E-1,1.351389478E-1,2.331372589E-1,3.304204205E-1
6.658075500E0,2.187553011E-1,2.830777796E-1,3.306968826E-1,4.871830654E-1
6.668085500E0,9.256573610E-2,3.204472983E-1,2.064400417E-1,3.922656973E-1
6.678125500E0,-8.677680988E-2,1.955114860E-1,6.397789478E-2,2.232669409E-1
6.688165500E0,-2.231103073E-1,5.526422784E-3,-2.619611084E-2,2.247108960E-1
6.698175500E0,-1.862177387E-1,-1.730748790E-1,-7.319369137E-2,2.645548646E-1
6.708216500E0,-9.655408535E-2,-2.885648068E-1,-6.925909996E-2,3.120723667E-1
6.718225500E0,1.150436391E-1,-2.697442276E-1,-6.832237601E-2,3.011061844E-1
6.728266500E0,2.465208046E-1,-1.354627557E-1,2.924601853E-2,2.828038099E-1
6.738275500E0,2.049977163E-1,1.026172094E-1,2.213761693E-1,3.186875644E-1
6.748316500E0,1.678182686E-1,2.606188070E-1,3.070448953E-1,4.363045972E-1
6.758356500E0,1.603633611E-1,1.776594250E-1,2.145401895E-1,3.214137081E-1
6.768366500E0,1.550211256E-1,-2.018276575E-2,2.045180619E-2,1.576615672E-1
6.778406500E0,1.559829560E-1,-2.036732488E-1,-1.208835822E-1,2.835953373E-1
6.788416500E0,1.763166119E-1,-2.432311794E-1,-1.938749599E-1,3.575422413E-1
6.798456500E0,1.686213837E-1,-1.511206947E-1,-1.033349186E-1,2.488950398E-1
6.808466500E0,1.433430299E-1,-4.974731135E-2,6.333528578E-2,1.644183008E-1
6.818519333E0,1.494661976E-1,6.056196967E-2,2.558589542E-1,3.024428886E-1
6.828559333E0,1.352776365E-1,1.343816420E-1,3.443431145E-1,3.936123031E-1
6.838569333E0,1.137308295E-1,2.410711996E-2,2.616886282E-1,2.863508214E-1
6.848609333E0,3.902581561E-2,-8.871382797E-2,-2.304212272E-2,9.961976198E-2
6.858619333E0,-1.558566927E-1,-9.279476423E-2,-2.831993651E-1,3.363094666E-1
6.868659333E0,-2.992430285E-1,-5.902084462E-2,-3.625484204E-1,4.737839248E-1
6.878669333E0,-1.627302409E-1,-4.018358715E-2,-2.845804775E-1,3.302754913E-1
6.888709333E0,3.525432497E-2,-6.798660879E-2,-9.404193878E-2,1.212803886E-1
6.898719333E0,1.925189906E-1,-4.644431059E-2,8.281236112E-2,2.146590853E-1
6.908760333E0,2.730458944E-1,-1.776052468E-2,1.277663398E-1,3.019830033E-1
6.918800333E0,2.536056565E-1,1.629872077E-2,-1.549219787E-2,2.546006393E-1
6.928810333E0,7.072320621E-2,-2.856986570E-2,-7.075423300E-2,1.040392744E-1
6.938850333E0,-2.668468226E-2,-1.274461864E-1,-1.336468846E-1,1.865907084E-1
6.948860333E0,-3.026591912E-3,-2.866635298E-1,-3.402494788E-2,2.886915943E-1
6.958900333E0,1.055774355E-1,-3.537324638E-1,1.223126417E-1,3.888876870E-1
6.968910333E0,1.835769168E-1,-2.808960738E-1,2.281051451E-1,4.057524441E-1
6.978950333E0,1.537326550E-1,-1.135112666E-1,2.157879853E-1,2.882412036E-1
6.988990333E0,4.312803939E-2,8.801455580E-2,9.513478339E-2,1.365914230E-1
6.999000333E0,-1.131898890E-1,1.186542947E-1,2.523073554E-3,1.640035320E-1
7.009040333E0,-1.926516128E-1,1.830903919E-2,-1.415920812E-1,2.397877859E-1
7.019050333E0,-1.455430814E-1,-3.788072979E-2,-2.387640345E-1,2.821807974E-1
7.029090333E0,-1.370166715E-1,-7.512245027E-2,-1.900087810E-1,2.460087146E-1
7.039100333E0,-1.007933898E-1,-4.735652648E-2,-6.695471227E-2,1.299418390E-1
7.049140333E0,-7.099093560E-2,1.691350982E-2,2.000040114E-2,7.566898835E-2
7.059181333E0,-6.270002235E-2,5.462545607E-2,-3.709064305E-2,9.105464873E-2
7.069190333E0,-2.974230096E-2,6.702977590E-2,-1.080922133E-1,1.306197607E-1
7.079231333E0,-8.599591423E-2,5.231523944E-2,-7.968176186E-2,1.283797675E-1
7.089240333E0,-1.713730103E-1,1.470340848E-2,-1.034653115E-1,2.007236149E-1
7.099281333E0,-1.956159684E-1,6.324028680E-2,-1.048627961E-1,2.307837667E-1
7.109291333E0,-9.931535985E-2,1.382355601E-1,-4.991417170E-2,1.773810456E-1
7.119331333E0,8.435288318E-2,1.465481446E-1,-3.661351025E-2,1.730095857E-1
7.129371333E0,1.443631863E-1,1.390459111E-1,-8.128097534E-2,2.162893708E-1
7.139381333E0,4.724886462E-2,1.308685618E-1,-1.289047927E-1,1.896720360E-1
7.149421333E0,-5.063294068E-2,1.521948008E-1,-8.393210292E-2,1.810291412E-1
7.159431333E0,-1.017562069E-1,1.551974739E-1,3.791334629E-3,1.856204617E-1
7.169471333E0,-5.234913502E-2,1.578789888E-1,4.915461838E-2,1.734427385E-1
7.179481333E0,3.379087653E-2,1.295286723E-1,-5.274773240E-3,1.339676212E-1
7.189521333E0,1.065441995E-1,1.145930563E-1,-1.227962065E-1,1.989023462E-1
7.199531333E0,1.549936071E-2,9.825275632E-2,-2.151278347E-1,2.370101676E-1
7.209571333E0,-3.874427218E-2,6.555733737E-2,-2.161546057E-1,2.291761259E-1
7.219612333E0,-1.241075177E-2,8.670311669E-2,-1.242276049E-1,1.519998520E-1
7.229621333E0,1.320580499E-1,6.287503682E-2,-1.229552507E-2,1.467779913E-1
7.239662333E0,3.386849832E-1,4.454984469E-2,1.033460283E-1,3.568929925E-1
7.249671333E0,3.454153111E-1,5.111891739E-3,1.942140985E-1,3.963041567E-1
7.259712333E0,2.050822451E-1,-5.576986581E-2,1.441139853E-1,2.567836559E-1
7.269721333E0,2.530050013E-2,-3.756203827E-2,5.302138209E-2,6.973011534E-2
7.279762333E0,-1.712139660E-1,-5.335555047E-2,4.033760190E-2,1.838155572E-1
7.289802333E0,-1.646868654E-1,-9.346525714E-2,-4.608599961E-2,1.948882687E-1
7.299812333E0,-6.214892227E-2,-5.230551844E-2,-7.068289697E-2,1.076774244E-1
7.309852333E0,-2.177177858E-2,-2.180978548E-2,-2.672879219E-2,4.079344821E-2
7.319862333E0,2.148413211E-3,-9.179580398E-3,-1.089026374E-1,1.093099483E-1
7.329902333E0,-2.319751248E-2,-8.611428380E-2,-2.104968399E-1,2.286103980E-1
7.339912333E0,-1.554072976E-1,-1.287695027E-1,-2.401901704E-1,3.137265225E-1
7.349952333E0,-2.958170353E-1,-1.209634698E-1,-2.176848221E-1,3.866866446E-1
7.359992333E0,-2.636709805E-1,-6.278312590E-2,-1.576777714E-1,3.135703852E-1
7.370002333E0,-1.258170974E-1,5.358984109E-2,-5.922644734E-2,1.490288063E-1
7.380042333E0,-4.451558366E-3,6.443934973E-2,-1.819361150E-2,6.710628633E-2
7.390052333E0,8.839246865E-2,-6.390860528E-2,-5.023109078E-2,1.200862225E-1
7.400093333E0,1.297014758E-1,-1.032557985E-1,-7.754226565E-2,1.830219542E-1
7.410102333E0,6.255164925E-2,-5.876681965E-2,-3.980258167E-2,9.460704743E-2
7.420143333E0,2.058914267E-3,-7.740690261E-3,7.590855360E-3,1.103532957E-2
7.430152333E0,4.379023656E-2,6.333656486E-2,-1.362693608E-2,7.819717804E-2
7.440193333E0,8.606238976E-2,1.065883825E-1,-1.709784329E-2,1.380585182E-1
7.450233333E0,6.502494838E-2,1.048448524E-1,-4.609827876E-2,1.317032205E-1
7.460243333E0,-1.592649981E-2,4.142825380E-2,-1.787137145E-1,1.841427309E-1
7.470283333E0,-6.715969373E-2,1.086927954E-2,-2.375595081E-1,2.471094607E-1
7.480293333E0,-5.565138660E-2,-2.545490317E-2,-2.414403051E-1,2.490751892E-1
7.490333333E0,1.962230556E-2,-2.912490807E-2,-2.136432266E-1,2.165103310E-1
7.500343333E0,1.387687531E-1,-2.501804307E-2,-1.558277124E-1,2.101545747E-1
7.510383333E0,1.290858736E-1,2.052149769E-2,-1.349560761E-1,1.878761218E-1
7.520423333E0,4.363287337E-2,4.363375045E-3,-1.641985863E-1,1.699530595E-1
7.530433333E0,-2.752598695E-2,-3.212854967E-2,-1.804766500E-1,1.853692123E-1
7.540473333E0,-7.726664253E-2,-8.586358443E-2,-2.141162664E-1,2.432867952E-1
7.550483333E0,-1.140718318E-1,-1.686356363E-1,-2.814615726E-1,3.473772841E-1
7.560523333E0,-1.909000428E-1,-1.106493103E-1,-2.209586781E-1,3.122640448E-1
7.570533333E0,-1.135405392E-1,1.090861303E-1,-7.834918141E-2,1.758687923E-1
7.580573333E0,3.390328925E-2,2.747168459E-1,1.541267574E-2,2.772297405E-1
7.590614333E0,1.783373365E-1,2.209154453E-1,1.650493562E-2,2.843945366E-1
7.600624333E0,3.468091046E-1,3.664291078E-2,4.005342722E-3,3.487625277E-1
7.610664333E0,3.822040551E-1,-1.651753089E-1,-9.407760680E-2,4.268646372E-1
7.620674333E0,8.667711485E-2,-3.372670334E-1,-1.772080564E-1,3.907232644E-1
7.630714333E0,-3.152403162E-1,-3.068505119E-1,-1.726799726E-1,4.726013823E-1
7.640724333E0,-4.875647781E-1,-5.040928468E-2,-1.201292914E-1,5.046697490E-1
7.650764333E0,-3.595909718E-1,2.149163482E-1,4.888857007E-3,4.189494059E-1
7.660804333E0,-1.762635849E-2,2.923741033E-1,1.151492178E-1,3.147263052E-1
7.670814333E0,2.369878331E-1,1.353892086E-1,8.573246062E-2,2.860830748E-1
7.680854333E0,2.505281208E-1,-7.939179478E-2,-1.339363217E-2,2.631478401E-1
7.690864333E0,9.756971017E-2,-2.409648168E-1,-9.733333647E-2,2.775926326E-1
7.700904333E0,-9.966604661E-2,-3.056662315E-1,-1.480403906E-1,3.539507355E-1
7.710914333E0,-2.165201298E-1,-1.639802842E-1,-7.767850578E-2,2.824968150E-1
7.720954333E0,-1.159389209E-1,9.021365706E-2,6.642729342E-2,1.612232074E-1
7.730964333E0,1.375192397E-1,2.284488517E-1,1.639027172E-1,3.129928431E-1
7.741004333E0,3.585559050E-1,1.276190996E-1,1.276610899E-1,4.014303495E-1
7.751045333E0,3.887911628E-1,-9.940029066E-2,-1.207134283E-1,4.190593250E-1
7.761054333E0,1.524173604E-1,-1.344944750E-1,-2.938167393E-2,2.053852437E-1
7.771095333E0,-4.237309076E-2,-1.017486421E-1,6.488655210E-2,1.279004677E-1
7.781104333E0,-1.427257832E-2,-3.991207078E-2,1.180453438E-1,1.254248104E-1
7.791145333E0,8.280070323E-2,1.315991531E-1,2.468916643E-1,2.917700935E-1
7.801155333E0,2.198451125E-1,2.136703065E-1,2.296926641E-1,3.830738745E-1
7.811195333E0,2.935259865E-1,1.118948038E-1,1.849275506E-1,3.645218112E-1
7.821255500E0,1.879076936E-1,-5.659527339E-2,1.465312243E-2,1.967918705E-1
7.831265500E0,-8.840536907E-2,-1.820496972E-1,-1.308899224E-1,2.410182012E-1
7.841305500E0,-3.145985477E-1,-1.410988685E-1,-1.708328372E-1,3.847921455E-1
7.851315500E0,-2.068453268E-1,-3.618110865E-2,-9.928747594E-2,2.322758376E-1
7.861355500E0,9.062087908E-2,8.815953020E-2,-1.213531137E-2,1.270098905E-1
7.871365500E0,2.091335250E-1,1.826716948E-1,2.078802109E-2,2.784563182E-1
7.881405500E0,1.372755935E-1,1.512923927E-1,-2.998452187E-3,2.043109575E-1
7.891446500E0,1.158198204E-2,4.953278705E-2,-1.389824688E-1,1.479992093E-1
7.901455500E0,-1.251054181E-1,-9.210080937E-2,-2.857107443E-1,3.252146278E-1
7.911496500E0,-1.810968934E-1,-2.252898569E-1,-3.149123240E-1,4.274592100E-1
7.921505500E0,-3.101129293E-2,-2.427155098E-1,-2.849336493E-1,3.755791574E-1
7.931546500E0,1.670926657E-1,-4.235035971E-2,-1.162414777E-1,2.079076551E-1
7.941555500E0,2.328690179E-1,1.339279164E-1,1.199088514E-2,2.689023012E-1
7.951596500E0,1.416320615E-1,1.348896006E-1,-8.283165693E-3,1.957637761E-1
7.961605500E0,-4.335344955E-3,5.436375663E-3,-1.470545501E-1,1.472188510E-1
7.971646500E0,-3.590120975E-2,-1.364903490E-1,-3.649118650E-1,3.912533469E-1
7.981686500E0,-8.420129411E-2,-2.417765931E-1,-4.566482466E-1,5.235202002E-1
7.991696500E0,3.436046842E-2,-1.909025279E-1,-3.868851167E-1,4.327869111E-1
8.001736500E0,1.357135098E-1,3.639935598E-2,-2.168001384E-1,2.583512529E-1
8.011746500E0,5.942225598E-2,2.051795281E-1,-1.467358768E-1,2.591545115E-1
8.021786500E0,7.909272797E-3,2.315764908E-1,-1.462733620E-1,2.740184741E-1
8.031796500E0,-8.857819084E-2,5.144362058E-2,-1.189902538E-1,1.570070778E-1
8.041836500E0,-2.085818037E-1,-2.602530271E-1,-5.640808940E-2,3.382600767E-1
8.051876500E0,-1.927256532E-1,-4.540388536E-1,-4.961888731E-2,4.957383301E-1
8.061886500E0,-5.968062982E-2,-3.965076237E-1,-4.646197557E-3,4.010008234E-1
8.071926500E0,9.736560579E-2,-1.856695988E-1,9.900505543E-3,2.098839706E-1
8.081936500E0,1.739165857E-1,8.992217336E-2,9.759002924E-4,1.957905218E-1
8.091977500E0,1.145469912E-1,2.402236457E-1,1.358366668E-2,2.664825119E-1
8.101986500E0,9.145264551E-3,1.584464976E-1,-2.613705397E-4,1.587104180E-1
8.112027500E0,-1.064829133E-2,-2.986436158E-2,-3.177318513E-2,4.488654024E-2
8.122067500E0,8.445754834E-2,-8.761541024E-2,-1.335270166E-2,1.224248023E-1
8.132077500E0,1.350732763E-1,-2.196619850E-2,1.242240965E-2,1.374104075E-1
8.142117500E0,1.010564414E-1,3.643400073E-2,1.562083662E-2,1.085534490E-1
8.152127500E0,3.306761250E-2,1.035443951E-1,4.672217667E-2,1.183125968E-1
8.162167500E0,-1.083387830E-1,1.597810880E-1,-6.537187099E-4,1.930484793E-1
8.172177500E0,-1.455658489E-1,1.446753911E-1,3.499032319E-2,2.081939189E-1
8.182217500E0,-4.778399449E-2,8.313973211E-2,1.375727051E-1,1.676954811E-1
8.192257500E0,1.311721602E-1,2.204630535E-2,2.610290623E-1,2.929647531E-1
8.202267500E0,2.576847473E-1,-5.348667428E-3,2.132508785E-1,3.345235035E-1
8.212307500E0,1.836280434E-1,-4.517368779E-2,1.271459502E-1,2.278728002E-1
8.222317500E0,2.286992222E-2,-3.080218188E-2,1.171717697E-1,1.232924628E-1
8.232357500E0,-8.342167754E-2,8.733620569E-2,1.309133112E-1,1.781153676E-1
8.242367500E0,-3.895140979E-2,1.672801786E-1,1.170022005E-1,2.078205606E-1
8.252407500E0,1.381887459E-1,1.941499618E-1,1.346987987E-1,2.737409423E-1
8.262417500E0,2.585162944E-1,1.846434124E-1,1.679986918E-1,3.593708734E-1
8.272457500E0,1.958234349E-1,3.939331312E-2,1.357495433E-1,2.415089839E-1
8.282498500E0,5.492951129E-2,-8.498781770E-2,4.351614833E-2,1.101536905E-1
8.292508500E0,-6.625480056E-2,-1.170788356E-1,-8.597161174E-3,1.348000872E-1
8.302548500E0,-1.766060491E-1,-1.246446575E-1,-4.587725401E-3,2.162106252E-1
8.312558500E0,-1.255078527E-1,-4.182290431E-2,5.259687424E-2,1.423650505E-1
8.322598500E0,7.499538297E-2,5.873769321E-2,1.752843225E-1,1.994969117E-1
8.332608500E0,2.335565408E-1,9.945185579E-2,1.738991171E-1,3.077015312E-1
8.342648500E0,1.568465532E-1,9.024267387E-2,8.820641756E-2,2.013081060E-1
8.352688500E0,-5.643184371E-2,7.591217156E-2,-2.106693327E-2,9.690730857E-2
8.362698500E0,-2.145485218E-1,3.857886907E-2,-7.265048504E-2,2.297770448E-1
8.372738500E0,-2.206986963E-1,-4.190626368E-3,-4.356526494E-2,2.249964627E-1
8.382748500E0,-6.269801237E-2,-4.836228412E-2,1.671426594E-2,8.092785655E-2
8.392788500E0,1.888731420E-1,-2.520855267E-2,7.721014380E-2,2.055965496E-1
8.402798500E0,3.006395629E-1,2.077234324E-2,3.230879009E-2,3.030833135E-1
8.412838500E0,1.766731641E-1,4.112463713E-2,-1.879704416E-2,1.823676824E-1
8.422879500E0,-2.174281659E-2,6.387925956E-2,-5.921007514E-2,8.977272901E-2
8.432888500E0,-2.861778272E-1,5.245975703E-3,-8.502962530E-2,2.985888581E-1
8.442929500E0,-3.517654970E-1,-8.003961146E-3,-1.327727258E-2,3.521069642E-1
8.452938500E0,-1.594217401E-1,1.054792022E-1,2.239483595E-3,1.911705223E-1
8.462979500E0,2.785078151E-2,1.236809267E-1,3.470907211E-3,1.268254110E-1
8.472988500E0,1.396163801E-1,5.744129241E-2,-1.133482754E-2,1.513958850E-1
8.483029500E0,1.203556883E-1,-6.241135262E-2,-5.118594110E-2,1.449160764E-1
8.493039500E0,2.073941611E-2,-1.671466063E-1,-8.313571215E-3,1.686334096E-1
8.503079500E0,1.566176713E-2,-1.781793886E-1,1.536209732E-1,2.357808069E-1
8.513119500E0,-2.396755423E-2,-1.852370144E-1,1.832926691E-1,2.616933276E-1
8.523129500E0,-4.274267133E-2,-8.810982887E-2,3.360687196E-2,1.035359828E-1
8.533169500E0,-3.914367355E-2,-3.416952029E-2,3.460440695E-2,6.242794468E-2
8.543179500E0,-4.015955418E-2,-3.701137673E-2,1.012153029E-2,5.554347104E-2
8.553219500E0,3.227887793E-2,4.122400325E-2,2.213580430E-2,5.684486112E-2
8.563229500E0,1.135304162E-1,7.232486822E-2,6.287627935E-2,1.485714255E-1
8.573269500E0,9.439611560E-2,2.650615945E-3,1.018351078E-1,1.388813940E-1
8.583310500E0,4.517745193E-2,-1.641210376E-1,3.183808923E-2,1.731773111E-1
8.593319500E0,1.196671056E-2,-1.985717725E-1,-4.019726872E-2,2.029526334E-1
8.603360500E0,2.057383027E-2,-1.034893582E-1,-1.134090865E-1,1.549030363E-1
8.613369500E0,5.346365087E-3,-2.137255993E-2,-1.749937159E-1,1.763750848E-1
8.623410500E0,-1.101426125E-1,2.626390200E-2,-2.309638488E-1,2.572265288E-1
8.633419500E0,-2.167812445E-1,7.688759677E-3,-1.441215867E-1,2.604309059E-1
8.643460500E0,-5.500219949E-3,-6.441438943E-4,1.294105768E-2,1.407616122E-2
8.653500500E0,2.524698532E-1,-2.752255172E-2,2.079100317E-1,3.282150193E-1
8.663510500E0,2.672361010E-1,-9.714695647E-2,2.044274300E-1,3.502045673E-1
8.673550500E0,1.723773975E-1,-1.399897248E-1,6.189745545E-2,2.305263222E-1
8.683560500E0,2.451551143E-2,-9.557358038E-2,-9.775082767E-2,1.388904024E-1
8.693600500E0,-1.434570506E-1,-2.461345229E-2,-2.181514299E-1,2.622513942E-1
8.703610500E0,-2.078612074E-1,1.867498353E-2,-2.518080032E-1,3.270509242E-1
8.713650500E0,-1.536787510E-1,3.368526120E-2,-2.139005041E-1,2.655283055E-1
8.723660500E0,-6.935753418E-2,-3.283098299E-2,-1.338433510E-1,1.542802113E-1
8.733700500E0,6.169422816E-2,-5.599070784E-2,-8.393151820E-2,1.182608849E-1
8.743740500E0,1.390391868E-1,-5.287717514E-2,-5.099064410E-2,1.572511905E-1
8.753750500E0,1.537971206E-1,2.849019282E-3,9.601712823E-3,1.541228864E-1
8.763790500E0,5.877199078E-2,-2.922314130E-2,1.653358698E-2,6.768676670E-2
8.773800500E0,-9.439454416E-2,-9.523268770E-2,-3.809753358E-2,1.393951823E-1
8.783841500E0,-9.830589289E-2,-7.541143063E-2,-7.227743268E-2,1.434397425E-1
8.793850500E0,1.293097124E-2,1.123220891E-2,-1.466598630E-2,2.254913941E-2
8.803891500E0,4.837861978E-2,1.454673234E-1,2.299651444E-2,1.550163627E-1
8.813931500E0,2.580485903E-2,2.184793125E-1,4.334073186E-2,2.242264922E-1
8.823936583E0,-3.445117336E-2,2.194549204E-1,6.194247901E-2,2.306170335E-1
8.833976583E0,-6.079269715E-2,2.061329167E-1,8.006183088E-2,2.293391116E-1
8.843986583E0,-1.186817858E-1,1.037007350E-1,9.943307161E-2,1.863495223E-1
8.854026583E0,-2.114706206E-1,-6.618759412E-2,1.547056317E-2,2.221259987E-1
8.864036583E0,-2.219241813E-1,-1.450084997E-1,-8.337778687E-2,2.779022536E-1
8.874076583E0,-1.395754861E-1,1.285291091E-4,-8.579151750E-2,1.638338101E-1
8.884116583E0,-2.527800662E-2,2.456714600E-1,-2.448229194E-2,2.481790211E-1
8.894126583E0,5.912428552E-2,3.558764550E-1,9.614576697E-3,3.608824912E-1
8.904166583E0,1.426323283E-1,2.800833474E-1,7.117172420E-2,3.222670893E-1
8.914176583E0,2.298772900E-1,1.165460446E-1,1.337924802E-1,2.903910755E-1
8.924216583E0,2.245146075E-1,-5.927103236E-2,1.430538851E-1,2.727348132E-1
8.934226583E0,1.050437674E-1,-1.290781992E-1,3.577794313E-2,1.702217253E-1
8.944266583E0,-7.906177428E-2,-1.049481654E-1,-1.165537190E-1,1.756406872E-1
8.954307583E0,-2.914588313E-1,-8.037991941E-2,-2.842173654E-1,4.149562538E-1
8.964317583E0,-4.440160316E-1,6.387717649E-4,-3.539781564E-1,5.678478490E-1
8.974357583E0,-3.270162796E-1,1.377964342E-1,-1.832096386E-1,3.993660928E-1
8.984367583E0,6.592830665E-2,1.993280002E-1,2.411976457E-2,2.113290238E-1
8.994407583E0,3.681746844E-1,6.237539224E-2,8.157158196E-2,3.822266485E-1
9.004417583E0,3.553363185E-1,-1.127192429E-1,6.674128890E-2,3.787135152E-1
9.014457583E0,1.182249629E-1,-2.336656096E-1,-3.648896456E-2,2.644015952E-1
9.024467583E0,-6.257041516E-2,-3.345745733E-1,-2.318584728E-1,4.118416606E-1
9.034507583E0,-1.339884716E-1,-2.714575166E-1,-3.159847033E-1,4.375939060E-1
9.044547583E0,-7.278176417E-2,-9.384075802E-2,-2.459637111E-1,2.731326056E-1
9.054557583E0,1.066675757E-1,7.669474829E-2,-8.633121550E-2,1.572041186E-1
